SN,Tray_SN,POD_Rack_Slot,FOX_Routing,Error_Code,GPU,Nvlink,Lane,NVL0_SN,NVL1_SN,PN,Diag,StartTestTime,EndTestTime,log_file_name
1651226063069,P3952-L1000000005533,FXHC-POD3-R42-T5L,FUNCTIONAL_TEST,E028001006_585,,,,1824225951132,1662025111258,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326001007,20260326004554,FXHC_NA_900-2G548-0081-001_1651226063069_F_FCT_20260326T001012Z.log
1651226063377,P3952-L1000000000449,FXHC-POD3-R21-T2L,FUNCTIONAL_TEST,E028163006_082-000-0-000000000006,,,,1824825952520,1333725330232,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325234234,20260326003309,FXHC_NA_900-2G548-0081-001_1651226063377_F_FCT_20260325T234242Z.log
1651226063427,P3952-L1000000005523,FXHC-POD3-R07-T9L,FUNCTIONAL_TEST,E028001037_899,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325215135,20260326001341,FXHC_NA_900-2G548-0081-001_1651226063427_F_FCT_20260325T215144Z.log
1651326043218,P3952-L1000000007912,FXHC-POD3-R41-T6L,FUNCTIONAL_TEST,E028163006_082-000-0-000000000006,,,,1823525957932,1662825110364,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325232407,20260326000855,FXHC_NA_900-2G548-0081-001_1651326043218_F_FCT_20260325T232412Z.log
1651326044195,P3952-R1000000000768,FXHC-POD3-R06-T6R,AST,E023002037_569,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326002523,20260326003140,FXHC_NA_900-2G548-0081-001_1651326044195_F_AST_20260326T002531Z.log
1651326044195,P3952-R1000000000768,FXHC-POD3-R06-T6R,AST,E023002006_na,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326003324,20260326003727,FXHC_NA_900-2G548-0081-001_1651326044195_F_AST_20260326T003333Z.log
1651326044232,P3952-L1000000005823,FXHC-POD3-R47-T8L,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325235120,20260326001816,FXHC_NA_900-2G548-0081-001_1651326044232_F_FLA_20260325T235124Z.log
1651326044239,P3952-R1000000007366,FXHC-POD4-R24-T9R,FUNCTIONAL_TEST,E028163006_082-000-0-000000000006,,,,1820126953690,1662925110433,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325231632,20260326000702,FXHC_NA_900-2G548-0081-001_1651326044239_F_FCT_20260325T231637Z.log
1651326044253,P3952-R1000000000001,FXHC-POD3-R30-T1R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1825125956003,1333925080073,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325231658,20260326001247,FXHC_NA_900-2G548-0081-001_1651326044253_F_FCT_20260325T231707Z.log
1651326044302,K4135-R1000000000500,FXHC-POD4-R21-T5R,IST,E108003006_023-000-0-000000000124,,,,1820126958074,1940326110816,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325215027,20260326000911,FXHC_NA_900-2G548-0081-001_1651326044302_F_IST_20260325T215050Z.log
1651326044440,P3952-L1000000000291,FXHC-POD2-R11-T2L,FPF,E083008006_576,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326000540,20260326001007,FXHC_NA_900-2G548-0081-001_1651326044440_F_FPF_20260326T000549Z.log
1651326044764,P3952-L1000000006253,FXHC-POD3-R39-T10L,FUNCTIONAL_TEST,E028163006_000-001-1-820000546284,,,,1824825952200,1333925080133,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325235142,20260326003858,FXHC_NA_900-2G548-0081-001_1651326044764_F_FCT_20260325T235147Z.log
1651326044812,P3952-L1000000005667,FXHC-POD3-R14-T7L,FUNCTIONAL_TEST,E028001006_654,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325214746,20260326001414,FXHC_NA_900-2G548-0081-001_1651326044812_F_FCT_20260325T214754Z.log
1651326044842,K4135-L1000000000201,FXHC-POD4-R17-T13L,IST,E108003006_568,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325154116,20260325160048,FXHC_NA_900-2G548-0081-001_1651326044842_F_IST_20260325T154138Z.log
1651326044845,P3952-L1000000007552,FXHC-POD2-R16-T8L,FUNCTIONAL_TEST,E028001006_838,,,,1823825958258,1335225130645,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325233709,20260326000852,FXHC_NA_900-2G548-0081-001_1651326044845_F_FCT_20260325T233718Z.log
1651326044903,P3952-L1000000006896,FXHC-POD3-R35-T2L,FC2,E097001006_654,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325215059,20260326000324,FXHC_NA_900-2G548-0081-001_1651326044903_F_FC2_20260325T215104Z.log
1651326044948,P3952-R1000000005909,FXHC-POD2-R36-T8R,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325233259,20260326004404,FXHC_NA_900-2G548-0081-001_1651326044948_F_FLA_20260325T233308Z.log
1651326044978,P3952-L1000000007906,FXHC-POD3-R19-T6L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126953504,1662925110158,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325234544,20260326003907,FXHC_NA_900-2G548-0081-001_1651326044978_F_FCT_20260325T234552Z.log
1651326044984,P3952-L1000000007328,FXHC-POD3-R50-T2L,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326002510,20260326005406,FXHC_NA_900-2G548-0081-001_1651326044984_F_FLA_20260326T002514Z.log
1651326045088,P3952-R1000000005441,FXHC-POD2-R40-T8R,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325235435,20260326001426,FXHC_NA_900-2G548-0081-001_1651326045088_F_FLA_20260325T235444Z.log
1651326045110,P3952-R1000000000144,FXHC-POD3-R08-T2R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126954313,1662425110295,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325235441,20260326004808,FXHC_NA_900-2G548-0081-001_1651326045110_F_FCT_20260325T235449Z.log
1651326045258,P3952-R1000000006975,FXHC-POD3-R22-T4R,NVLINK,E098011006_009-001-1-000000000140,,,,1825125956209,1662925110045,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325233508,20260326001750,FXHC_NA_900-2G548-0081-001_1651326045258_F_NVL_20260325T233517Z.log
1651326045272,P3952-L1000000005854,FXHC-POD3-R48-T9L,IOT,E033030006_051-000-0-000000000050,,,,1823525956613,1662125111845,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325231453,20260326001733,FXHC_NA_900-2G548-0081-001_1651326045272_F_IOT_20260325T231458Z.log
1651326045279,P3952-R1000000007390,FXHC-POD2-R38-T4R,NVLINK,E098011006_009-001-1-000000000140,,,,1824825952767,1334025090089,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325233724,20260326002521,FXHC_NA_900-2G548-0081-001_1651326045279_F_NVL_20260325T233733Z.log
1651326045287,P3952-L1000000005805,FXHC-POD3-R11-T5L,AST,E023001006_508,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326000004,20260326000813,FXHC_NA_900-2G548-0081-001_1651326045287_F_AST_20260326T000013Z.log
1651326045326,P3952-L1000000006869,FXHC-POD3-R08-T3L,FUNCTIONAL_TEST,E028163006_082-000-1-020000610139,,,,1820126956140,1943525110395,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325234921,20260326004003,FXHC_NA_900-2G548-0081-001_1651326045326_F_FCT_20260325T234929Z.log
1651326045329,P3952-L1000000005273,FXHC-POD3-R11-T9L,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326000011,20260326002640,FXHC_NA_900-2G548-0081-001_1651326045329_F_FLA_20260326T000019Z.log
1651326045376,K4135-R1000000000045,FXHC-POD4-R43-T7R,FUNCTIONAL_TEST,E028163006_029-054-0-000000000011,,,,1820226950337,1940326110214,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325224148,20260326000958,FXHC_NA_900-2G548-0081-001_1651326045376_F_FCT_20260325T224212Z.log
1651326045456,P3952-R1000000005287,FXHC-POD3-R08-T5R,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325232731,20260326000455,FXHC_NA_900-2G548-0081-001_1651326045456_F_FLA_20260325T232740Z.log
1651326045456,P3952-R1000000005287,FXHC-POD3-R08-T5R,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326000616,20260326004017,FXHC_NA_900-2G548-0081-001_1651326045456_F_FLA_20260326T000625Z.log
1651326045466,P3952-L1000000000429,FXHC-POD2-R38-T3L,NVLINK,E098011006_009-001-1-000000000140,,,,1824825953105,1824825953088,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325233036,20260326001332,FXHC_NA_900-2G548-0081-001_1651326045466_F_NVL_20260325T233044Z.log
1651326045473,P3952-R1000000000695,FXHC-POD2-R37-T3R,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325233653,20260326000207,FXHC_NA_900-2G548-0081-001_1651326045473_F_FLA_20260325T233701Z.log
1651326045502,P3952-R1000000007893,FXHC-POD3-R47-T6R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1823525955690,1662925110663,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325231923,20260326001119,FXHC_NA_900-2G548-0081-001_1651326045502_F_FCT_20260325T231928Z.log
1651326085107,P3952-L1000000005081,FXHC-POD3-R35-T6L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1823325951269,1662025110753,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325233719,20260326003035,FXHC_NA_900-2G548-0081-001_1651326085107_F_FCT_20260325T233728Z.log
1652525051224,P3952-R1000000007464,FXHC-POD2-R39-T8R,AST,E023001006_508,,,,,,900-2G548-0081-0R0,618-2G548-0301-CMF-51683,20260326004421,20260326005220,FXHC_NA_900-2G548-0081-0R0_1652525051224_F_AST_20260326T004430Z.log
1654025007897,P3952-L1000000000243,FXHC-POD2-R37-T8L,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260326000053,20260326000904,FXHC_NA_900-2G548-0081-0R1_1654025007897_F_FLA_20260326T000102Z.log
1654025010861,P3952-L1000000006010,FXHC-POD2-R12-T1L,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260325235912,20260326000726,FXHC_NA_900-2G548-0081-0R1_1654025010861_F_FLA_20260325T235921Z.log
1654025010861,P3952-L1000000006010,FXHC-POD2-R12-T1L,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260326000838,20260326001652,FXHC_NA_900-2G548-0081-0R1_1654025010861_F_FLA_20260326T000847Z.log
1654025042056,P3952-L1000000007288,FXHC-POD2-R34-T3L,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260326004957,20260326005806,FXHC_NA_900-2G548-0081-0R1_1654025042056_F_FLA_20260326T005006Z.log
1654025068450,P3952-R1000000007786,FXHC-POD2-R32-T4R,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260326000031,20260326000836,FXHC_NA_900-2G548-0081-0R1_1654025068450_F_FLA_20260326T000040Z.log
1654025106720,P3952-L1000000007070,FXHC-POD2-R37-T4L,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260326004758,20260326005606,FXHC_NA_900-2G548-0081-0R1_1654025106720_F_FLA_20260326T004807Z.log
1654025109248,P3952-R1000000007716,FXHC-POD2-R14-T9R,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260325235617,20260326000422,FXHC_NA_900-2G548-0081-0R1_1654025109248_F_FLA_20260325T235626Z.log
1654025110925,P3952-R1000000007288,FXHC-POD2-R34-T3R,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260326004940,20260326005747,FXHC_NA_900-2G548-0081-0R1_1654025110925_F_FLA_20260326T004949Z.log
1654025115839,P3952-L1000000007716,FXHC-POD2-R14-T9L,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260325235542,20260326000350,FXHC_NA_900-2G548-0081-0R1_1654025115839_F_FLA_20260325T235550Z.log
1654125002756,P3952-R1000000006762,FXHC-POD2-R08-T8R,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260325235539,20260326000346,FXHC_NA_900-2G548-0081-0R1_1654125002756_F_FLA_20260325T235547Z.log
1654125003794,P3952-R1000000000477,FXHC-POD2-R34-T6R,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260325235948,20260326000757,FXHC_NA_900-2G548-0081-0R1_1654125003794_F_FLA_20260325T235957Z.log
1654125005886,P3952-R1000000005119,FXHC-POD2-R12-T10R,FUNCTIONAL_TEST,E028163006_077-075-3-000000000014,,,,1824225951375,1333925080220,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260325224751,20260326000116,FXHC_NA_900-2G548-0081-0R1_1654125005886_F_FCT_20260325T224800Z.log
1654125050567,P3952-L1000000006762,FXHC-POD2-R08-T8L,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260325235600,20260326000414,FXHC_NA_900-2G548-0081-0R1_1654125050567_F_FLA_20260325T235608Z.log
1654225003329,P3952-R1000000006010,FXHC-POD2-R12-T1R,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260325235918,20260326000731,FXHC_NA_900-2G548-0081-0R1_1654225003329_F_FLA_20260325T235927Z.log
1654225003329,P3952-R1000000006010,FXHC-POD2-R12-T1R,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260326000846,20260326001653,FXHC_NA_900-2G548-0081-0R1_1654225003329_F_FLA_20260326T000854Z.log
1654225050957,P3952-L1000000007083,FXHC-POD2-R38-T9L,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260325235416,20260326000228,FXHC_NA_900-2G548-0081-0R1_1654225050957_F_FLA_20260325T235425Z.log
1655025054239,P3952-L1000000007786,FXHC-POD2-R32-T4L,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260326000053,20260326000903,FXHC_NA_900-2G548-0081-0R1_1655025054239_F_FLA_20260326T000102Z.log
1655025054954,P3952-L1000000005084,FXHC-POD2-R35-T6L,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260326004748,20260326005558,FXHC_NA_900-2G548-0081-0R1_1655025054954_F_FLA_20260326T004757Z.log
1655025117596,P3952-L1000000000477,FXHC-POD2-R34-T6L,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260325235930,20260326000743,FXHC_NA_900-2G548-0081-0R1_1655025117596_F_FLA_20260325T235938Z.log
1651026016410,P3952-R1000000005437,FXHC-POD2-R38-T6R,FUNCTIONAL_TEST,E028163006_029-054-0-000000000011,,,,1824825953089,1662025110701,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325232454,20260326005108,FXHC_NA_900-2G548-A881-000_1651026016410_F_FCT_20260325T232502Z.log
1651026016915,P3952-R1000000000925,FXHC-POD3-R46-T1R,FUNCTIONAL_TEST,E028001037_761,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325235108,20260326000951,FXHC_NA_900-2G548-A881-000_1651026016915_F_FCT_20260325T235113Z.log
1651026019893,P3952-L1000000000853,FXHC-POD3-R49-T4L,IST,E108003006_023-049-1-700000000167,,,,1822225957418,1822625956709,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325232102,20260326001427,FXHC_NA_900-2G548-A881-000_1651026019893_F_IST_20260325T232107Z.log
1651026020326,P3952-L1000000006176,FXHC-POD3-R11-T6L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325235848,20260326002209,FXHC_NA_900-2G548-A881-000_1651026020326_F_FLA_20260325T235857Z.log
1651026020326,P3952-L1000000006176,FXHC-POD3-R11-T6L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326002329,20260326004821,FXHC_NA_900-2G548-A881-000_1651026020326_F_FLA_20260326T002338Z.log
1651026021049,P3952-R1000000006339,FXHC-POD4-R32-T7R,FUNCTIONAL_TEST,E028163006_077-075-3-000000000014,,,,1820126952920,1662025110324,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325233112,20260326004654,FXHC_NA_900-2G548-A881-000_1651026021049_F_FCT_20260325T233117Z.log
1651026021223,K4135-L1000000000162,FXHC-POD4-R17-T15L,AST,E023001006_508,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325161652,20260325162704,FXHC_NA_900-2G548-A881-000_1651026021223_F_AST_20260325T161716Z.log
1651026062256,P3952-L1000000007418,FXHC-POD4-R09-T6L,AST,E023001006_508,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326002503,20260326003240,FXHC_NA_900-2G548-A881-000_1651026062256_F_AST_20260326T002508Z.log
1651126004635,P3952-R1000000006001,FXHC-POD3-R35-T9R,AST,E023001006_508,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325235227,20260325235959,FXHC_NA_900-2G548-A881-000_1651126004635_F_AST_20260325T235232Z.log
1651126007341,P3952-L1000000005039,FXHC-POD2-R14-T7L,FUNCTIONAL_TEST,E028163006_082-000-1-020000291288,,,,1825125956613,1333725330200,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325232415,20260326000448,FXHC_NA_900-2G548-A881-000_1651126007341_F_FCT_20260325T232423Z.log
1651126087039,P3952-L1000000005633,FXHC-POD2-R40-T2L,NVLINK,E098011006_009-001-1-020000246818,,,,1823325950773,1662125111489,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326000827,20260326005247,FXHC_NA_900-2G548-A881-000_1651126087039_F_NVL_20260326T000836Z.log
1651126089146,P3952-L1000000005169,FXHC-POD3-R34-T9L,FUNCTIONAL_TEST,E028001006_585,,,,1823525954941,1662025111113,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325235325,20260326002602,FXHC_NA_900-2G548-A881-000_1651126089146_F_FCT_20260325T235329Z.log
1651126092335,P3952-R1000000000887,FXHC-POD3-R26-T8R,IOT,E033027036_704,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326001449,20260326002405,FXHC_NA_900-2G548-A881-000_1651126092335_F_IOT_20260326T001458Z.log
1651126092716,P3952-L1000000006463,FXHC-POD3-R12-T3L,IOT,E033030006_082-000-1-000000000272,,,,1824825952758,1662125111965,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325233837,20260326001220,FXHC_NA_900-2G548-A881-000_1651126092716_F_IOT_20260325T233846Z.log
1651126092716,P3952-L1000000006463,FXHC-POD3-R12-T3L,IOT,E033030006_082-000-1-000000000272,,,,1824825952758,1662125111965,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326001355,20260326004707,FXHC_NA_900-2G548-A881-000_1651126092716_F_IOT_20260326T001403Z.log
1651126092869,P3952-L1000000000919,FXHC-POD4-R30-T4L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326002102,20260326005843,FXHC_NA_900-2G548-A881-000_1651126092869_F_FLA_20260326T002107Z.log
1651226010005,P3952-R1000000005740,FXHC-POD3-R08-T4R,NVLINK,E098001006_585,,,,1820126952401,1334025090720,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325230018,20260326005646,FXHC_NA_900-2G548-A881-000_1651226010005_F_NVL_20260325T230026Z.log
1651226010623,K4135-L1000000000400,FXHC-POD4-R12-T3L,FUNCTIONAL_TEST,E028163006_082-000-0-000000000006,,,,1820126956947,1940326110926,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325234459,20260326003815,FXHC_NA_900-2G548-A881-000_1651226010623_F_FCT_20260325T234521Z.log
1651226010826,K4135-L1000000000430,FXHC-POD4-R40-T6L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126959288,1940326110789,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325234505,20260326003846,FXHC_NA_900-2G548-A881-000_1651226010826_F_FCT_20260325T234528Z.log
1651226010990,P3952-R1000000005883,FXHC-POD3-R30-T6R,IOT,E033030006_051-000-0-000000000050,,,,1825125956018,1333725330456,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325230219,20260326000328,FXHC_NA_900-2G548-A881-000_1651226010990_F_IOT_20260325T230227Z.log
1651226011017,K4135-R1000000000331,FXHC-POD4-R15-T2R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126959441,1940326110801,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325234857,20260326004235,FXHC_NA_900-2G548-A881-000_1651226011017_F_FCT_20260325T234920Z.log
1651226023141,P3952-L1000000007845,FXHC-POD2-R06-T10L,FUNCTIONAL_TEST,E028163006_082-000-1-020000291288,,,,1824225951295,1662825110332,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325232614,20260326000704,FXHC_NA_900-2G548-A881-000_1651226023141_F_FCT_20260325T232623Z.log
1651226027020,P3952-R1000000007143,FXHC-POD2-R13-T3R,FUNCTIONAL_TEST,E028163006_082-000-1-020000624139,,,,1823825957363,1333925080386,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325232209,20260326001214,FXHC_NA_900-2G548-A881-000_1651226027020_F_FCT_20260325T232218Z.log
1651226028276,P3952-L1000000006125,FXHC-POD3-R49-T8L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1822625957770,1333925080709,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325233011,20260326001937,FXHC_NA_900-2G548-A881-000_1651226028276_F_FCT_20260325T233016Z.log
1651226028320,K4135-R1000000000375,FXHC-POD4-R17-T5R,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325160936,20260325164913,FXHC_NA_900-2G548-A881-000_1651226028320_F_FLA_20260325T160959Z.log
1651326062178,P3952-L1000000006175,FXHC-POD3-R36-T2L,IST,E108001006_na,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325234953,20260326000318,FXHC_NA_900-2G548-A881-000_1651326062178_F_IST_20260325T234958Z.log
1651326062178,P3952-L1000000006175,FXHC-POD3-R36-T2L,IST,E108002006_na,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326000418,20260326001106,FXHC_NA_900-2G548-A881-000_1651326062178_F_IST_20260326T000423Z.log
1651326062389,P3952-R1000000005280,FXHC-POD3-R43-T7R,FUNCTIONAL_TEST,E028001006_654,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325214022,20260326000515,FXHC_NA_900-2G548-A881-000_1651326062389_F_FCT_20260325T214028Z.log
1651326062805,P3952-R1000000006858,FXHC-POD3-R26-T9R,NVLINK,E098001006_654,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325214935,20260326001726,FXHC_NA_900-2G548-A881-000_1651326062805_F_NVL_20260325T214944Z.log
1651326063088,P3952-L1000000007158,FXHC-POD3-R06-T3L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326002102,20260326004625,FXHC_NA_900-2G548-A881-000_1651326063088_F_FLA_20260326T002111Z.log
1651326063501,P3952-R1000000006890,FXHC-POD3-R38-T8R,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326001907,20260326004221,FXHC_NA_900-2G548-A881-000_1651326063501_F_FLA_20260326T001912Z.log
1651326063917,P3952-L1000000005557,FXHC-POD2-R09-T4L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260325235122,20260326001756,FXHC_NA_900-2G548-A881-000_1651326063917_F_FLA_20260325T235131Z.log
1651326064323,P3952-L1000000007204,FXHC-POD3-R38-T4L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326001731,20260326004103,FXHC_NA_900-2G548-A881-000_1651326064323_F_FLA_20260326T001736Z.log
1652725039019,P3952-L1000000007464,FXHC-POD2-R39-T8L,AST,E023001006_508,,,,,,900-2G548-A881-0R0,618-2G548-0301-CMF-51683,20260326004427,20260326005228,FXHC_NA_900-2G548-A881-0R0_1652725039019_F_AST_20260326T004436Z.log
1651126053806,P3952-L1000000007650,FXHC-POD3-R38-T5L,AST,E023001006_508,,,,,,900-2G548-0001-000,618-2G548-1201-CMF-51846,20260326011344,20260326012144,FXHC_NA_900-2G548-0001-000_1651126053806_F_AST_20260326T011350Z.log
1651226064963,P3952-R1000000000994,FXHC-POD3-R17-T1R,IOT,E033030006_051-000-0-000000000050,,,,1820126954006,1662525110037,900-2G548-0001-000,618-2G548-1201-CMF-51846,20260326003131,20260326014928,FXHC_NA_900-2G548-0001-000_1651226064963_F_IOT_20260326T003139Z.log
1651226065162,P3952-R1000000006646,FXHC-POD2-R39-T3R,FUNCTIONAL_TEST,E028001036_899,,,,,,900-2G548-0001-000,618-2G548-1201-CMF-51846,20260325223403,20260326010441,FXHC_NA_900-2G548-0001-000_1651226065162_F_FCT_20260325T223411Z.log
1651226065218,P3952-R1000000007819,FXHC-POD3-R18-T5R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126953076,1662925110800,900-2G548-0001-000,618-2G548-1201-CMF-51846,20260326003901,20260326011625,FXHC_NA_900-2G548-0001-000_1651226065218_F_FCT_20260326T003910Z.log
1651226065265,P3952-L1000000006646,FXHC-POD2-R39-T3L,FUNCTIONAL_TEST,E028001037_899,,,,,,900-2G548-0001-000,618-2G548-1201-CMF-51846,20260325223353,20260326010032,FXHC_NA_900-2G548-0001-000_1651226065265_F_FCT_20260325T223401Z.log
1651226065759,P3952-R1000000000814,FXHC-POD3-R19-T4R,FUNCTIONAL_TEST,E028001006_768,,,,,,900-2G548-0001-000,618-2G548-1201-CMF-51846,20260326004501,20260326010602,FXHC_NA_900-2G548-0001-000_1651226065759_F_FCT_20260326T004510Z.log
1650125016273,P3952-L1000000006967,FXHC-POD3-R37-T7L,FUNCTIONAL_TEST,E028163006_082-000-1-020000610139,,,,1824825954879,1943625110700,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326011652,20260326015311,FXHC_NA_900-2G548-0001-0R0_1650125016273_F_FCT_20260326T011657Z.log
1650225031238,P3952-R1000000007017,FXHC-POD4-R32-T3R,IOT,E033030006_000-000-1-000000140002,,,,1820126952207,1662925110077,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326000835,20260326010940,FXHC_NA_900-2G548-0001-0R0_1650225031238_F_IOT_20260326T000839Z.log
1650225085058,P3952-L1000000007059,FXHC-POD2-R04-T7L,IOT,E033027006_585,,,,1824825955108,1943325110922,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326005631,20260326012733,FXHC_NA_900-2G548-0001-0R0_1650225085058_F_IOT_20260326T005640Z.log
1650225086038,P3952-L1000000000854,FXHC-POD2-R34-T5L,IOT,E033030006_000-000-1-000000140002,,,,1823825957516,1662525110185,900-2G548-0001-0R0,618-2G548-1201-CMF-51846,20260326001248,20260326011020,FXHC_NA_900-2G548-0001-0R0_1650225086038_F_IOT_20260326T001257Z.log
